genome_id	genome_name	accession	annotation	feature_type	patric_id	refseq_locus_tag	alt_locus_tag	uniprotkb_accession	start	end	strand	na_length	gene	product	figfam_id	plfam_id	pgfam_id	go	ec	pathway
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18835			3812666	3813910	+	1245		serine/threonine transporter SstT						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18840			3813915	3814466	-	552		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18845			3814549	3816036	-	1488		altronate hydrolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18850			3816051	3817463	-	1413		glucuronate isomerase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18855			3817946	3819244	+	1299		hexuronate transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18860			3819374	3820150	+	777		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18865			3820495	3821157	+	663		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18870			3821161	3821544	+	384		EnvZ/OmpR regulon moderator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18875			3821691	3822059	+	369		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18880			3822097	3822402	+	306		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18885			3822405	3822809	+	405		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18890			3822799	3823098	+	300		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18895			3823284	3823676	+	393		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18900			3823746	3824732	+	987		glutathione-dependent reductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18905			3825025	3825390	+	366		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18910			3825632	3825988	+	357		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18915			3826039	3826935	-	897		LysR family transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18920			3827040	3827741	+	702		pirin						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18925			3827761	3827928	+	168		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18930			3828062	3829372	-	1311		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18935			3829400	3830731	-	1332		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18940			3831007	3832371	-	1365		serine dehydratase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18945			3832443	3832832	-	390		reactive intermediate/imine deaminase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18950			3832846	3835140	-	2295		pyruvate formate-lyase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18955			3835174	3836382	-	1209		propionate kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18960			3836408	3837739	-	1332		HAAAP family serine/threonine permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18965			3837761	3838750	-	990		threonine dehydratase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18970			3838849	3839787	-	939		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18975			3839976	3840320	+	345		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18980			3840576	3841115	+	540		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	pseudogene		C2566_18985			3841137	3842325	+	1189								
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18985			3841137	3842325	+	1189		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	ncRNA		C2566_18990			3842833	3843209	-	377	rnpB	RNase P RNA component class A						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_18995			3843242	3844387	-	1146		glycerate kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19000			3844484	3845374	-	891	garR	2-hydroxy-3-oxopropionate reductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19005			3845404	3846174	-	771		5-keto-4-deoxy-D-glucarate aldolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19010			3846190	3847524	-	1335		galactonate transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19015			3847899	3849470	+	1572	garD	galactarate dehydratase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19020			3849618	3849953	+	336		regulator PrlF						
37762.5	Escherichia coli B	CP014268	RefSeq	pseudogene		C2566_19025			3849953	3850417	+	465								
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19025			3849953	3850417	+	465		toxin YhaV						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19030			3850472	3851281	-	810		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19035			3851530	3852810	+	1281		tagatose-bisphosphate aldolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19040			3852833	3853306	+	474		PTS N-acetylgalactosamine transporter subunit IIB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19045			3853317	3854096	+	780		PTS N-acetylgalactosamine transporter subunit IIC						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19050			3854086	3854964	+	879		PTS N-acetylgalactosamine transporter subunit IID						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19055			3854982	3855416	+	435		PTS N-acetylgalactosamine transporter subunit IIA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19060			3855413	3856546	+	1134		N-acetylglucosamine-6-phosphate deacetylase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19065			3856897	3858051	+	1155		aldose isomerase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19070			3858064	3858924	+	861	kbaY	tagatose-bisphosphate aldolase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19075			3859091	3859567	+	477		PTS N-acetylgalactosamine transporter subunit IIB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19080			3859606	3860409	+	804		PTS N-acetylgalactosamine transporter subunit IIC						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19085			3860399	3861190	+	792		PTS N-acetylgalactosamine transporter subunit IID						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19090			3861245	3861946	+	702		galactosamine-6-phosphate isomerase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19095			3862347	3862931	+	585		fimbrial protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19100			3863011	3863706	+	696		fimbrial protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19105			3863736	3866252	+	2517		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19110			3866263	3867354	+	1092		fimbrial protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19115			3867397	3868257	-	861		16S rRNA methyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19120			3868322	3870358	+	2037		penicillin-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19125			3870316	3870711	+	396		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19130			3870731	3871321	+	591		phosphoheptose isomerase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19135			3871331	3871906	+	576		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19140			3872020	3873060	-	1041		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19145			3873133	3873768	-	636		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19150			3873896	3874414	+	519		general stress protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19155			3874394	3874837	-	444		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19160			3874888	3875190	+	303		GIY-YIG nuclease superfamily protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19165			3875177	3875680	-	504		acetyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19170			3875674	3876198	-	525		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19175			3876407	3877402	+	996		protease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19180			3877411	3878289	+	879		U32 family peptidase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19185			3878370	3879377	+	1008		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19190			3879495	3880739	-	1245		tryptophan permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19195			3880755	3880892	+	138		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19200			3880893	3882782	-	1890		DEAD/DEAH box helicase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19205			3882962	3883846	-	885		lipoprotein NlpI						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19210			3883955	3886090	-	2136		polyribonucleotide nucleotidyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19215			3886337	3886606	-	270		30S ribosomal protein S15						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19220			3886755	3887699	-	945	truB	tRNA pseudouridine(55) synthase TruB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19225			3887699	3888100	-	402	rbfA	ribosome-binding factor A						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19230			3888264	3890936	-	2673	infB	translation initiation factor IF-2						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19235			3890961	3892448	-	1488	nusA	transcription termination/antitermination protein NusA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19240			3892476	3892928	-	453		ribosome maturation factor RimP						
37762.5	Escherichia coli B	CP014268	RefSeq	tRNA		C2566_19245			3893135	3893211	-	77		tRNA-Met						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19250			3893559	3894902	+	1344		argininosuccinate synthase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19255			3894910	3896427	-	1518		phosphate starvation-inducible protein PsiE						
37762.5	Escherichia coli B	CP014268	RefSeq	tRNA		C2566_19260			3896994	3897080	-	87		tRNA-Leu						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19265			3897095	3897427	-	333	secG	preprotein translocase subunit SecG						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19270			3897655	3898992	-	1338	glmM	phosphoglucosamine mutase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19275			3898985	3899833	-	849	folP	dihydropteroate synthase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19280			3899923	3901857	-	1935	hflB	ATP-dependent metalloprotease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19285			3901957	3902586	-	630	rrmJ	23S rRNA methyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19290			3902712	3903005	+	294		RNA-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19295			3903161	3903637	-	477	greA	transcription elongation factor GreA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19300			3903885	3905318	+	1434		D-alanyl-D-alanine carboxypeptidase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19305			3905504	3906676	-	1173	obgE	GTPase ObgE						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19310			3906692	3907657	-	966		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19315			3907784	3908041	-	258	rpmA	50S ribosomal protein L27						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19320			3908062	3908373	-	312	rplU	50S ribosomal protein L21						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19325			3908632	3909603	+	972		octaprenyl diphosphate synthase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19330			3909832	3910110	+	279		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19335			3910158	3911417	-	1260		UDP-N-acetylglucosamine 1-carboxyvinyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19340			3911472	3911726	-	255		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19345			3911886	3912179	-	294		phospholipid ABC transporter substrate-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19350			3912179	3912814	-	636		ABC transporter substrate-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19355			3912833	3913384	-	552		outer membrane lipid asymmetry maintenance protein MlaD						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19360			3913389	3914171	-	783		ABC transporter permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19365			3914179	3914988	-	810		ABC transporter ATP-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19370			3915198	3916175	+	978		calcium:proton antiporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19375			3916189	3917175	+	987		D-arabinose 5-phosphate isomerase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19380			3917196	3917762	+	567		3-deoxy-D-manno-octulosonate 8-phosphate phosphatase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19385			3917759	3918334	+	576		LPS export ABC transporter periplasmic protein LptC						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19390			3918303	3918860	+	558		lipopolysaccharide transport periplasmic protein LptA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19395			3918867	3919592	+	726		LPS export ABC transporter ATP-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19400			3919640	3921073	+	1434		RNA polymerase factor sigma-54						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19405			3921096	3921383	+	288		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19410			3921501	3921992	+	492		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19415			3922038	3922892	+	855		RNase adaptor protein RapZ						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19420			3922889	3923161	+	273		phosphohistidinoprotein-hexose phosphotransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19425			3923375	3924007	+	633		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19430			3924004	3924732	-	729	mtgA	monofunctional biosynthetic peptidoglycan transglycosylase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19435			3924729	3925382	-	654		isoprenoid biosynthesis protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19440			3925612	3927948	-	2337		aerobic respiration two-component sensor histidine kinase ArcB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19445			3928044	3928973	-	930		radical SAM protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19450			3929648	3934108	+	4461	gltB	glutamate synthase large subunit						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19455			3934121	3935539	+	1419		glutamate synthase						
37762.5	Escherichia coli B	CP014268	RefSeq	pseudogene		C2566_19460			3935723	3936127	+	405								
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19460			3935723	3936127	+	405		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19465			3936219	3936524	+	306		transposase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19470			3936600	3937064	-	465		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19475			3937061	3937936	-	876		N-acetylmannosamine kinase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19480			3937933	3938622	-	690		N-acetylmannosamine-6-phosphate 2-epimerase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19485			3938670	3940160	-	1491		sialic acid transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19490			3940269	3941162	-	894		N-acetylneuraminate lyase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19495			3941284	3942075	-	792		transcriptional regulator NanR						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19500			3942455	3943822	+	1368		C4-dicarboxylate transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19505			3943865	3944362	-	498		stringent starvation protein B						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19510			3944368	3945006	-	639	sspA	stringent starvation protein A						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19515			3945401	3945793	-	393		30S ribosomal protein S9						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19520			3945809	3946237	-	429		50S ribosomal protein L13						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19525			3946456	3947583	-	1128		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19530			3947777	3948175	+	399		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19535			3948329	3949696	+	1368		serine endoprotease DegQ						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19540			3949786	3950853	+	1068		outer membrane-stress sensor serine endopeptidase DegS						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19545			3950915	3951853	-	939		malate dehydrogenase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19550			3952288	3952758	+	471		arginine repressor						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19555			3953123	3953386	+	264		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19560			3953442	3953714	-	273		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19565			3953806	3955773	-	1968		p-hydroxybenzoic acid efflux pump subunit AaeB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19570			3955779	3956711	-	933		efflux transporter periplasmic adaptor subunit						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19575			3956719	3956922	-	204		transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19580			3957105	3958034	+	930		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19585			3958162	3959607	-	1446	tldD	metalloprotease TldD						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19590			3960037	3963837	-	3801		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19595			3963905	3965374	-	1470		ribonuclease G						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19600			3965364	3965957	-	594		septum formation inhibitor Maf						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19605			3965966	3966454	-	489		rod shape-determining protein MreD						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19610			3966454	3967557	-	1104		rod shape-determining protein MreC						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19615			3967623	3968666	-	1044		rod shape-determining protein MreB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19620			3968774	3968962	+	189		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19625			3968971	3970911	-	1941		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19630			3971063	3972037	+	975		quinone oxidoreductase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19635			3972095	3972196	-	102		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19640			3972323	3972442	+	120		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19645			3972446	3972610	+	165		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19650			3973015	3973485	+	471		acetyl-CoA carboxylase biotin carboxyl carrier protein subunit						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19655			3973496	3974845	+	1350		acetyl-CoA carboxylase biotin carboxylase subunit						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19660			3974954	3975196	+	243		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19665			3975186	3976637	+	1452	panF	sodium/pantothenate symporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19670			3976649	3977530	+	882	prmA	ribosomal protein L11 methyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19675			3977859	3978824	+	966		tRNA dihydrouridine synthase DusB						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19680			3978850	3979146	+	297	fis	Fis family transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19685			3979232	3980116	+	885		methyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19690			3980200	3980379	+	180		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19695			3980382	3981044	-	663		transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19700			3981443	3982600	+	1158		efflux transporter periplasmic adaptor subunit						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19705			3982612	3985716	+	3105		multidrug transporter						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19710			3985969	3986190	+	222		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19715			3986416	3986592	+	177		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19720			3986621	3987646	+	1026		amino acid ABC transporter substrate-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19725			3987714	3988895	+	1182		amino acid ABC transporter permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19730			3988905	3990008	+	1104		amino acid ABC transporter permease						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19735			3990016	3990774	+	759		ABC transporter ATP-binding protein						
37762.5	Escherichia coli B	CP014268	RefSeq	rRNA		C2566_19740			3991005	3991120	-	116	rrf	5S ribosomal RNA						
37762.5	Escherichia coli B	CP014268	RefSeq	tRNA		C2566_19745			3991160	3991235	-	76		tRNA-Thr						
37762.5	Escherichia coli B	CP014268	RefSeq	rRNA		C2566_19750			3991250	3991365	-	116	rrf	5S ribosomal RNA						
37762.5	Escherichia coli B	CP014268	RefSeq	rRNA		C2566_19755			3991443	3994376	-	2934		23S ribosomal RNA						
37762.5	Escherichia coli B	CP014268	RefSeq	tRNA		C2566_19760			3994551	3994626	-	76		tRNA-Ala						
37762.5	Escherichia coli B	CP014268	RefSeq	tRNA		C2566_19765			3994669	3994745	-	77		tRNA-Ile						
37762.5	Escherichia coli B	CP014268	RefSeq	rRNA		C2566_19770			3994802	3996357	-	1556		16S ribosomal RNA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19775			3996829	3997383	+	555		gamma carbonic anhydrase family protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19780			3997359	3997616	-	258		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19785			3997613	3998431	-	819		shikimate dehydrogenase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19790			3998436	3999008	-	573		L-threonylcarbamoyladenylate synthase TsaC						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19795			3999013	3999555	-	543		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19800			3999584	4000057	-	474		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19805			4000029	4001153	-	1125		DNA protecting protein DprA						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19810			4001283	4001792	+	510		peptide deformylase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19815			4001807	4002754	+	948	fmt	methionyl-tRNA formyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19820			4002800	4004089	+	1290		16S rRNA methyltransferase						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19825			4004111	4005487	+	1377	trkA	potassium transporter peripheral membrane component						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19830			4005617	4006027	+	411	mscL	large-conductance mechanosensitive channel						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19835			4006024	4006242	-	219		ribosome rescue factor A						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19840			4006298	4006723	-	426	zntR	heavy metal-responsive transcriptional regulator						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19845			4006734	4007102	-	369		hypothetical protein						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19850			4007209	4007592	-	384	rplQ	50S ribosomal protein L17						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19855			4007633	4008622	-	990		DNA-directed RNA polymerase subunit alpha						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19860			4008648	4009268	-	621		30S ribosomal protein S4						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19865			4009302	4009691	-	390		30S ribosomal protein S11						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19870			4009708	4010064	-	357		30S ribosomal protein S13						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19875			4010211	4010327	-	117		50S ribosomal protein L36						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19880			4010359	4011690	-	1332	secY	preprotein translocase subunit SecY						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19885			4011698	4012132	-	435		50S ribosomal protein L15						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19890			4012136	4012315	-	180	rpmD	50S ribosomal protein L30						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19895			4012319	4012822	-	504		30S ribosomal protein S5						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19900			4012837	4013190	-	354		50S ribosomal protein L18						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19905			4013200	4013733	-	534		50S ribosomal protein L6						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19910			4013746	4014138	-	393		30S ribosomal protein S8						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19915			4014172	4014477	-	306	rpsN	30S ribosomal protein S14						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19920			4014492	4015031	-	540		50S ribosomal protein L5						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19925			4015046	4015360	-	315	rplX	50S ribosomal protein L24						
37762.5	Escherichia coli B	CP014268	RefSeq	CDS		C2566_19930			4015371	4015742	-	372		50S ribosomal protein L14						
